"class","npixels","year","areaHa","scenario","rep"
"12",43948,2026,3955.32,"RCP85","Rep1"
"13",732,2026,65.88,"RCP85","Rep1"
"0",710889,2027,63980.01,"RCP85","Rep1"
"1",991620,2027,89245.8,"RCP85","Rep1"
"2",90305,2027,8127.45,"RCP85","Rep1"
"3",417121,2027,37540.89,"RCP85","Rep1"
"4",97614,2027,8785.26,"RCP85","Rep1"
"5",81611,2027,7344.99,"RCP85","Rep1"
"6",162197,2027,14597.73,"RCP85","Rep1"
"7",6410,2027,576.9,"RCP85","Rep1"
"8",6835,2027,615.15,"RCP85","Rep1"
"9",108107,2027,9729.63,"RCP85","Rep1"
"10",8770,2027,789.3,"RCP85","Rep1"
"11",126985,2027,11428.65,"RCP85","Rep1"
"12",44038,2027,3963.42,"RCP85","Rep1"
"13",731,2027,65.79,"RCP85","Rep1"
"0",710327,2028,63929.43,"RCP85","Rep1"
"1",992927,2028,89363.43,"RCP85","Rep1"
"2",90178,2028,8116.02,"RCP85","Rep1"
"3",415541,2028,37398.69,"RCP85","Rep1"
"4",97552,2028,8779.68,"RCP85","Rep1"
"5",82994,2028,7469.46,"RCP85","Rep1"
"6",163298,2028,14696.82,"RCP85","Rep1"
"7",6413,2028,577.17,"RCP85","Rep1"
"8",6851,2028,616.59,"RCP85","Rep1"
"9",106621,2028,9595.89,"RCP85","Rep1"
"10",8669,2028,780.21,"RCP85","Rep1"
"11",127068,2028,11436.12,"RCP85","Rep1"
"12",44062,2028,3965.58,"RCP85","Rep1"
"13",732,2028,65.88,"RCP85","Rep1"
"0",715996,2029,64439.64,"RCP85","Rep1"
"1",992007,2029,89280.63,"RCP85","Rep1"
"2",91150,2029,8203.5,"RCP85","Rep1"
"3",412294,2029,37106.46,"RCP85","Rep1"
"4",97279,2029,8755.11,"RCP85","Rep1"
"5",83451,2029,7510.59,"RCP85","Rep1"
"6",163721,2029,14734.89,"RCP85","Rep1"
"7",6411,2029,576.99,"RCP85","Rep1"
"8",6868,2029,618.12,"RCP85","Rep1"
"9",104228,2029,9380.52,"RCP85","Rep1"
"10",8526,2029,767.34,"RCP85","Rep1"
"11",126601,2029,11394.09,"RCP85","Rep1"
"12",43968,2029,3957.12,"RCP85","Rep1"
"13",733,2029,65.97,"RCP85","Rep1"
