Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_ABIEBALS,CohortsHarvested_ACERPENS,CohortsHarvested_ACERRUBR,CohortsHarvested_ACERSACC,CohortsHarvested_BETUALLE,CohortsHarvested_BETULENT,CohortsHarvested_BETUPAPY,CohortsHarvested_CARYCORD,CohortsHarvested_CARYOVAT,CohortsHarvested_FAGUGRAN,CohortsHarvested_FRAXAMER,CohortsHarvested_PICEABIE,CohortsHarvested_PICERUBE,CohortsHarvested_PINURESI,CohortsHarvested_PINUSTRO,CohortsHarvested_POPUGRAN,CohortsHarvested_POPUTREM,CohortsHarvested_PRUNPENS,CohortsHarvested_PRUNSERO,CohortsHarvested_QUERALBA,CohortsHarvested_QUERRUBR,CohortsHarvested_TILIAMER,CohortsHarvested_TSUGCANA,BiomassHarvestedMg_ABIEBALS,BiomassHarvestedMg_ACERPENS,BiomassHarvestedMg_ACERRUBR,BiomassHarvestedMg_ACERSACC,BiomassHarvestedMg_BETUALLE,BiomassHarvestedMg_BETULENT,BiomassHarvestedMg_BETUPAPY,BiomassHarvestedMg_CARYCORD,BiomassHarvestedMg_CARYOVAT,BiomassHarvestedMg_FAGUGRAN,BiomassHarvestedMg_FRAXAMER,BiomassHarvestedMg_PICEABIE,BiomassHarvestedMg_PICERUBE,BiomassHarvestedMg_PINURESI,BiomassHarvestedMg_PINUSTRO,BiomassHarvestedMg_POPUGRAN,BiomassHarvestedMg_POPUTREM,BiomassHarvestedMg_PRUNPENS,BiomassHarvestedMg_PRUNSERO,BiomassHarvestedMg_QUERALBA,BiomassHarvestedMg_QUERRUBR,BiomassHarvestedMg_TILIAMER,BiomassHarvestedMg_TSUGCANA,
5, 89, ClearCutSmall, 89, 385, 0, 1526.04996063977, 0, 0, 15, 145, 41, 0, 1, 0, 0, 122, 48, 0, 0, 0, 2, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 8.19540032565594, 1005.01923993587, 165.472206575274, 0, 0.0693000027537346, 0, 0, 140.703305591047, 153.640806105137, 0, 0, 0, 4.49010017842054, 0, 0, 0, 0, 0, 48.4596019256115, 0, 0, 
5, 89, SoftwoodRelease, 114, 530, 0, 1334.22935301751, 0, 3, 139, 63, 135, 1, 40, 0, 0, 52, 39, 0, 0, 0, 0, 5, 18, 4, 12, 0, 19, 0, 0, 0, 1.57050006240606, 99.400503949821, 409.234516261518, 488.142919397056, 0.433800017237663, 19.2195007637143, 0, 0, 107.259304262102, 83.7810033291578, 0, 0, 0, 0, 5.22990020781755, 11.932200474143, 0.0396000015735626, 37.6200014948845, 0, 70.3656027960777, 0, 0, 
5, 89, PlantationConversion, 82, 392, 0, 857.638834079504, 10, 0, 47, 59, 30, 0, 3, 0, 0, 14, 5, 142, 19, 0, 5, 2, 20, 0, 4, 0, 0, 0, 32, 2.34630009323359, 0, 30.1212011969089, 449.504117861688, 126.10620501101, 0, 0.127800005078316, 0, 0, 59.3424023580551, 7.26300028860569, 99.4788039529324, 2.73870010882616, 0, 31.9275012686849, 0.00360000014305115, 7.38180029332638, 0, 9.27900036871433, 0, 0, 0, 32.0184012722969, 
5, 89, GroupSelection, 54, 248, 0, 911.798136231601, 1, 0, 12, 101, 47, 1, 5, 0, 0, 56, 10, 0, 1, 0, 1, 0, 2, 0, 7, 0, 4, 0, 0, 0.19710000783205, 0, 7.37010029286146, 573.061522771418, 152.062206042409, 0.433800017237663, 3.13830012470484, 0, 0, 94.4523037531972, 18.4905007347465, 0, 0.0684000027179718, 0, 1.47330005854368, 0, 1.0908000433445, 0, 37.9224015069008, 0, 22.0374008756876, 0, 0, 
5, 89, GroupSelectionBeechUnderstory, 128, 572, 0, 2167.69058613628, 0, 0, 11, 236, 85, 1, 1, 0, 0, 200, 30, 0, 1, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 8.28270032912493, 1440.77675725132, 323.264712845385, 0.433800017237663, 1.7703000703454, 0, 0, 252.880210048556, 101.663104039729, 0, 0.0738000029325485, 0, 0, 0, 0, 0, 15.5484006178379, 0, 22.9968009138107, 0, 0, 
5, 89, OakShelterWood, 18, 82, 47, 131.589005228877, 0, 0, 7, 22, 18, 2, 0, 0, 0, 11, 20, 0, 0, 0, 2, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 4.54320018053055, 41.8752016639709, 16.3188006484509, 0.887400035262108, 0, 0, 0, 4.54050018042326, 21.1608008408546, 0, 0, 0, 4.29750017076731, 0, 0, 0, 0, 0, 37.9656015086174, 0, 0, 
5, 89, NHWShelterwood, 72, 32, 287, 329.504413093329, 0, 0, 6, 135, 28, 0, 3, 0, 0, 121, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2.23020008862019, 219.441608719826, 22.2858008855581, 0, 0.985500039160252, 0, 0, 25.5087010136247, 56.713502253592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33910009294748, 0, 0, 
5, 63, ClearCutSmall, 445, 2710, 0, 6805.79667043805, 23, 2, 325, 615, 400, 64, 71, 0, 0, 354, 328, 3, 52, 0, 79, 28, 53, 6, 118, 0, 69, 6, 114, 7.83720031142235, 1.0350000411272, 196.18470779568, 2844.04691301227, 1062.55624222219, 259.595110315383, 50.0679019895196, 0, 0, 470.90971871227, 778.433430932164, 0.734400029182434, 7.29990029007196, 0, 238.738509486616, 9.86850039213896, 15.6663006225228, 0.0594000023603439, 567.991822569966, 0, 201.36510800153, 28.929601149559, 64.4769025620818, 
5, 63, PlantationConversion, 75, 360, 0, 797.254231680035, 4, 0, 37, 59, 37, 0, 10, 0, 0, 18, 8, 118, 11, 0, 3, 2, 21, 1, 9, 0, 0, 0, 22, 1.63350006490946, 0, 24.9849009928107, 322.119012799859, 147.890705876648, 0, 4.60260018289089, 0, 0, 63.2808025145531, 22.4217008909583, 119.556004750729, 1.32120005249977, 0, 21.2031008425355, 0.931500037014484, 5.2893002101779, 0.00990000039339066, 53.0433021077514, 0, 0, 0, 8.96670035630465, 
5, 63, SoftwoodRelease, 210, 406, 0, 305.59591214329, 0, 0, 0, 2, 136, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28080001115799, 246.060009777546, 0, 59.2551023545861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 63, GroupSelection, 62, 315, 0, 1046.86924159884, 0, 0, 13, 132, 69, 0, 3, 0, 0, 77, 16, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 5.74920022845268, 679.88522701621, 208.773008295894, 0, 0.753300029933453, 0, 0, 84.125703342855, 42.4674016875029, 0, 0, 0, 0, 0, 0.00360000014305115, 0, 25.1118009978533, 0, 0, 0, 0, 
5, 63, GroupSelectionBeechUnderstory, 66, 357, 0, 590.419823461175, 4, 0, 8, 127, 42, 0, 19, 0, 0, 131, 20, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 9.57150038033724, 0, 10.9863004365563, 224.365508915484, 48.3696019220352, 0, 1.43100005686283, 0, 0, 236.639709403217, 40.3083016017079, 0, 4.65210018485785, 0, 0, 0, 0, 0, 13.5621005389094, 0, 0, 0, 0.533700021207333, 
5, 63, OakShelterWood, 82, 417, 35, 1422.04595650703, 0, 0, 10, 185, 79, 0, 0, 0, 0, 66, 62, 0, 0, 0, 0, 0, 0, 0, 2, 0, 35, 10, 3, 0, 0, 1.67310006648302, 985.015839141011, 172.188006842136, 0, 0, 0, 0, 66.6738026493788, 110.329204384089, 0, 0, 0, 0, 0, 0, 0, 16.8462006694078, 0, 20.1177007994056, 48.4326019245386, 0.769500030577183, 
5, 63, NHWShelterwood, 61, 84, 263, 365.594414527416, 0, 0, 18, 116, 57, 4, 3, 0, 0, 76, 34, 0, 0, 0, 8, 6, 0, 0, 8, 0, 8, 2, 7, 0, 0, 8.31060033023357, 103.620604117513, 34.91280138731, 1.38060005486012, 7.45740029633045, 0, 0, 18.1035007193685, 122.458504866064, 0, 0, 0, 16.3377006492019, 2.11950008422136, 0, 0, 42.9876017081737, 0, 4.29660017073154, 1.92600007653236, 1.68300006687641, 
10, 31, ClearCutLarge, 134, 682, 0, 2069.70488224268, 9, 4, 38, 245, 167, 0, 3, 0, 0, 186, 10, 0, 11, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 2.41650009602308, 0.779400030970573, 23.8023009458184, 1053.793841874, 711.808228284717, 0, 0.459900018274784, 0, 0, 226.100708984435, 23.9589009520411, 0, 6.34410025209188, 0, 0, 0, 0, 0, 19.7118007832766, 0, 0, 0, 0.529200021028519, 
10, 31, SoftwoodRelease, 1004, 3669, 0, 9008.35505795985, 0, 4, 1173, 407, 923, 20, 224, 0, 0, 388, 172, 0, 0, 0, 0, 13, 64, 6, 252, 1, 22, 0, 0, 0, 1.28970005124807, 1193.4540474236, 2466.69579801768, 3230.96322838694, 31.8798012667894, 75.25890299052, 0, 0, 516.22832051307, 354.863714101016, 0, 0, 0, 0, 10.642500422895, 24.1362009590864, 3.13380012452602, 1042.1496414113, 0.792000031471253, 56.8674022597074, 0, 0, 
10, 31, PlantationConversion, 1035, 4846, 0, 9829.85349060327, 135, 3, 547, 477, 423, 0, 75, 0, 0, 230, 59, 1520, 604, 0, 61, 14, 121, 2, 127, 0, 6, 3, 439, 42.1668016755581, 0.429300017058849, 545.197521664202, 3146.30562502295, 1799.50147150576, 0, 38.5398015314341, 0, 0, 708.372028148174, 135.465305382907, 1718.44386828482, 184.455907329619, 0, 488.463319409788, 14.4657005748153, 32.6673012980819, 1.26090005010366, 534.929421256185, 0, 19.2789007660747, 15.4224006128311, 404.487916072905, 
10, 31, GroupSelection, 470, 2786, 0, 5745.53632830709, 181, 4, 533, 385, 484, 8, 82, 0, 0, 356, 54, 27, 333, 10, 18, 12, 11, 0, 126, 0, 1, 0, 161, 59.1777023515105, 2.62440010428429, 524.598320845664, 1661.46576602072, 1664.76426615179, 28.5372011339664, 29.6208011770248, 0, 0, 520.245020672679, 140.897705598772, 53.4609021243453, 291.552311585247, 10.8855004325509, 112.581004473567, 7.40970029443502, 5.22450020760298, 0, 510.498020285368, 0, 2.38590009480715, 0, 119.607304752767, 
10, 31, GroupSelectionBeechUnderstory, 1011, 5917, 0, 14324.9792692235, 6, 0, 675, 1304, 1051, 248, 22, 0, 0, 1866, 160, 0, 13, 3, 22, 0, 1, 0, 26, 5, 82, 0, 433, 1.61730006426573, 0, 587.322023338079, 5277.50210970908, 3399.96973510265, 1152.494145796, 2.5758001023531, 0, 0, 2958.66641756684, 416.92951656729, 0, 8.48250033706427, 5.00760019898415, 77.9013030955196, 0, 0.00180000007152557, 0, 47.4390018850565, 3.90870015531778, 257.866210246682, 0, 127.295105058253, 
10, 62, ClearCutSmall, 89, 616, 0, 1310.79875208646, 2, 0, 104, 39, 49, 71, 0, 0, 0, 110, 16, 0, 0, 0, 7, 0, 0, 0, 0, 10, 98, 0, 110, 0.457200018167496, 0, 62.6184024882317, 172.518306855261, 69.275702752769, 335.575813334584, 0, 0, 0, 159.853506352007, 36.0297014316916, 0, 0, 0, 24.0138009542227, 0, 0, 0, 0, 7.80030030995607, 412.251316381395, 0, 30.4047012081742, 
10, 62, PlantationConversion, 358, 1925, 0, 4095.28096273184, 134, 2, 365, 205, 236, 6, 51, 0, 0, 120, 68, 169, 237, 30, 38, 0, 41, 0, 80, 0, 5, 1, 137, 45.3690018028021, 0.916200036406517, 298.12141184628, 1252.53364977121, 887.139935251772, 17.6931007030606, 12.3786004918814, 0, 0, 262.200610418916, 159.145206323862, 211.927508421242, 196.754407818317, 38.0700015127659, 236.923209414482, 0, 21.095100838244, 0, 308.853012272716, 0, 13.4694005352259, 5.15340020477772, 127.537205067873, 
10, 62, SoftwoodRelease, 284, 429, 0, 200.868307981789, 0, 0, 1, 1, 151, 1, 274, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.343800013661385, 0.140400005578995, 128.309405098558, 0.457200018167496, 70.8255028143525, 0, 0, 0, 0, 0, 0, 0, 0, 0.792000031471253, 0, 0, 0, 0, 0, 0, 0, 
10, 62, GroupSelection, 286, 1589, 0, 3938.83935651541, 100, 13, 248, 259, 324, 0, 58, 0, 0, 213, 27, 0, 176, 1, 11, 3, 9, 0, 80, 0, 0, 1, 66, 57.8151022973657, 12.5361004981399, 199.746007937193, 1368.98915439874, 1329.29555282146, 0, 18.3222007280588, 0, 0, 279.13051109165, 99.80640396595, 0, 118.286104700267, 0.140400005578995, 79.3584031534195, 0.452700017988682, 4.1211001637578, 0, 312.406212413907, 0, 0, 18.8415007486939, 39.5919015732408, 
10, 62, GroupSelectionBeechUnderstory, 432, 2226, 0, 4223.37796782196, 0, 0, 140, 559, 553, 0, 25, 0, 0, 909, 35, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 220.735808771253, 1284.11285102606, 1502.05955968648, 0, 0.224100008904934, 0, 0, 1128.29944483459, 71.0001028212905, 0, 0.0558000022172928, 0, 0, 0, 0, 0, 16.8903006711602, 0, 0, 0, 0, 
10, 85, ClearCutSmall, 89, 545, 0, 1370.64785446465, 11, 0, 48, 95, 72, 14, 11, 0, 0, 56, 37, 0, 35, 0, 3, 2, 5, 0, 9, 0, 73, 0, 74, 2.28150009065866, 0, 22.1463008800149, 493.293619601727, 218.519108683169, 10.6713004240394, 2.38050009459257, 0, 0, 93.4317037126422, 109.317604343891, 0, 3.95640015721321, 0, 6.68250026553869, 0.646200025677681, 0.473400018811226, 0, 43.5249017295241, 0, 318.245412645936, 0, 45.0774017912149, 
10, 85, SoftwoodRelease, 211, 915, 0, 2528.18740046114, 0, 0, 230, 112, 194, 21, 38, 0, 0, 115, 68, 0, 0, 0, 0, 18, 4, 0, 23, 0, 92, 0, 0, 0, 0, 141.434105620086, 682.799427132011, 772.981230715513, 59.1894023519754, 6.55740026056767, 0, 0, 214.655408529639, 149.324405933619, 0, 0, 0, 0, 6.19020024597645, 1.38690005511045, 0, 124.103704931438, 0, 369.565214685202, 0, 0, 
