Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_ABIEBALS,CohortsHarvested_ACERPENS,CohortsHarvested_ACERRUBR,CohortsHarvested_ACERSACC,CohortsHarvested_BETUALLE,CohortsHarvested_BETULENT,CohortsHarvested_BETUPAPY,CohortsHarvested_CARYCORD,CohortsHarvested_CARYOVAT,CohortsHarvested_FAGUGRAN,CohortsHarvested_FRAXAMER,CohortsHarvested_PICEABIE,CohortsHarvested_PICERUBE,CohortsHarvested_PINURESI,CohortsHarvested_PINUSTRO,CohortsHarvested_POPUGRAN,CohortsHarvested_POPUTREM,CohortsHarvested_PRUNPENS,CohortsHarvested_PRUNSERO,CohortsHarvested_QUERALBA,CohortsHarvested_QUERRUBR,CohortsHarvested_TILIAMER,CohortsHarvested_TSUGCANA,BiomassHarvestedMg_ABIEBALS,BiomassHarvestedMg_ACERPENS,BiomassHarvestedMg_ACERRUBR,BiomassHarvestedMg_ACERSACC,BiomassHarvestedMg_BETUALLE,BiomassHarvestedMg_BETULENT,BiomassHarvestedMg_BETUPAPY,BiomassHarvestedMg_CARYCORD,BiomassHarvestedMg_CARYOVAT,BiomassHarvestedMg_FAGUGRAN,BiomassHarvestedMg_FRAXAMER,BiomassHarvestedMg_PICEABIE,BiomassHarvestedMg_PICERUBE,BiomassHarvestedMg_PINURESI,BiomassHarvestedMg_PINUSTRO,BiomassHarvestedMg_POPUGRAN,BiomassHarvestedMg_POPUTREM,BiomassHarvestedMg_PRUNPENS,BiomassHarvestedMg_PRUNSERO,BiomassHarvestedMg_QUERALBA,BiomassHarvestedMg_QUERRUBR,BiomassHarvestedMg_TILIAMER,BiomassHarvestedMg_TSUGCANA,
50, 31, GroupSelection, 112, 537, 0, 1335.82505308092, 48, 3, 49, 124, 88, 0, 17, 0, 0, 68, 20, 2, 51, 0, 5, 4, 8, 0, 12, 0, 4, 0, 34, 14.6259005811811, 7.65270030409098, 13.6755005434155, 610.778724270165, 279.834311119616, 0, 57.1932022726536, 0, 0, 137.015105444491, 29.756701182425, 0.136800005435944, 38.0124015104771, 0, 33.7761013421416, 6.23070024758577, 17.5563006976247, 0, 61.5771024468541, 0, 8.10090032190084, 0, 19.9026007908583, 
50, 31, GroupSelectionBeechUnderstory, 321, 1785, 0, 5662.01272498816, 36, 4, 114, 613, 308, 4, 9, 0, 0, 346, 105, 3, 82, 1, 10, 1, 3, 0, 50, 2, 27, 0, 67, 5.71410022705793, 0.853200033903122, 28.1484011185169, 3214.74252774238, 1202.60074778706, 9.57330038040876, 7.50870029836893, 0, 0, 474.028218836188, 198.909907903969, 0.963000038266182, 23.0616009163857, 0.137700005471706, 111.614404435158, 0.590400023460388, 3.61890014380217, 0, 174.764706944525, 21.9402008718252, 155.575806182027, 0, 27.6669010993838, 
50, 31, NHWSingleTreeSelection, 297, 0, 1107, 418.905016645789, 516, 1, 17, 57, 402, 4, 2, 0, 0, 0, 11, 0, 79, 0, 2, 0, 0, 0, 7, 0, 0, 0, 9, 121.062604810596, 0.0684000027179718, 0.528300020992756, 55.0827021887898, 182.205907240212, 5.42970021575689, 0.0261000010371208, 0, 0, 0, 4.65120018482208, 0, 43.2000017166138, 0, 3.30480013132095, 0, 0, 0, 2.82870011240244, 0, 0, 0, 0.51660002052784, 
50, 62, ClearCutSmall, 1682, 10797, 0, 23612.4018382725, 724, 94, 1442, 2038, 1808, 132, 149, 0, 0, 1259, 349, 35, 1203, 9, 59, 14, 36, 8, 394, 5, 180, 12, 847, 194.833807742, 25.4664010119438, 538.249521388114, 8967.06485631913, 6562.35476076454, 870.352234584689, 141.075005605817, 0, 0, 1436.98325710058, 845.753433607221, 21.9834008735418, 1214.06584824264, 1.18170004695654, 462.196818366051, 33.945301348865, 20.3220008075237, 12.6297005018592, 1336.65125311375, 8.41320033431053, 531.063921102583, 76.4253030368686, 311.390112373531, 
50, 62, PlantationConversion, 285, 1672, 0, 3914.00115552843, 181, 2, 247, 206, 331, 6, 36, 0, 0, 111, 15, 66, 303, 5, 0, 0, 1, 0, 62, 0, 1, 0, 99, 109.18620433867, 0.495900019705296, 102.162604059577, 1012.67464024007, 1537.78956110626, 18.8379007485509, 6.69240026593208, 0, 0, 270.193510736525, 48.5649019297957, 33.1785013183951, 326.839512987435, 0.68130002707243, 0, 0, 0.503100019991398, 0, 376.312514953315, 0, 2.34450009316206, 0, 67.5441026839614, 
50, 62, SoftwoodRelease, 376, 758, 0, 1508.76185995281, 0, 0, 131, 164, 265, 0, 27, 0, 0, 114, 14, 0, 0, 0, 0, 5, 11, 1, 22, 0, 4, 0, 0, 0, 0, 105.693304199874, 519.881420658231, 593.31602357626, 0, 18.8901007506251, 0, 0, 194.34510772258, 9.81090038985014, 0, 0, 0, 0, 3.44340013682842, 5.5674002212286, 0.671400026679039, 55.4481022033095, 0, 1.69470006734133, 0, 0, 
50, 62, GroupSelection, 27, 164, 0, 380.991615139246, 21, 0, 21, 25, 26, 0, 3, 0, 0, 16, 2, 1, 35, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 8.01360031843185, 0, 17.281800686717, 140.283005574346, 136.228505413234, 0, 24.0075009539723, 0, 0, 21.2499008443952, 3.15270012527704, 0.111600004434586, 6.6267002633214, 0, 0, 0, 0, 0, 22.5873008975387, 0, 0, 0, 1.44900005757809, 
50, 62, GroupSelectionBeechUnderstory, 168, 913, 0, 2732.82580859274, 14, 13, 47, 314, 179, 0, 10, 0, 0, 201, 41, 0, 40, 1, 3, 1, 2, 0, 23, 0, 9, 0, 15, 3.92220015585422, 2.41470009595156, 7.40880029439926, 1634.14896493524, 604.714524029195, 0, 7.37460029304028, 0, 0, 227.701809048057, 101.187904020846, 0, 53.9676021444797, 0.170100006759167, 8.37000033259392, 0.00180000007152557, 0.954000037908554, 0, 59.2866023558378, 0, 15.6303006210923, 0, 5.57190022140741, 
50, 85, ClearCutSmall, 89, 543, 0, 1484.23235897809, 0, 0, 82, 54, 13, 43, 9, 0, 0, 57, 13, 0, 1, 0, 62, 13, 2, 0, 26, 16, 116, 0, 36, 0, 0, 15.8454006296396, 280.871111160815, 14.6277005812526, 144.162005728483, 7.52580029904842, 0, 0, 21.7755008652806, 5.90940023481846, 0, 0.067500002682209, 0, 210.689108372033, 3.71880014777183, 3.63150014430285, 0, 109.82970436424, 135.756905394495, 523.196120789945, 0, 6.62580026328564, 
50, 85, SoftwoodRelease, 143, 159, 0, 73.3626029151678, 0, 0, 24, 30, 24, 17, 1, 0, 0, 8, 19, 0, 0, 0, 0, 8, 1, 0, 0, 3, 24, 0, 0, 0, 0, 9.2412003672123, 13.901400552392, 10.9566004353762, 8.25390032798052, 0.522000020742416, 0, 0, 3.2094001275301, 8.37990033298731, 0, 0, 0, 0, 6.65640026450157, 0.410400016307831, 0, 0, 1.50570005983114, 10.3257004103065, 0, 0, 
50, 85, PlantationConversion, 316, 2282, 0, 4216.12576753378, 85, 1, 333, 158, 275, 32, 18, 0, 0, 187, 72, 180, 302, 0, 22, 2, 1, 0, 55, 10, 57, 0, 492, 20.3328008079529, 0.0936000037193298, 86.9436034548283, 596.261723693312, 1550.71266161978, 148.52970590204, 62.2458024734259, 0, 0, 184.27950732261, 114.86790456444, 116.652604635358, 40.2876016008855, 0, 68.3514027160406, 0.572400022745132, 0.105300004184246, 0, 419.752816679478, 147.959105879366, 322.612212819457, 0, 335.565013334155, 
50, 85, GroupSelection, 5, 29, 0, 91.1700036227703, 1, 0, 1, 7, 1, 0, 0, 0, 0, 6, 1, 0, 2, 0, 2, 1, 0, 0, 1, 1, 3, 0, 2, 0.225000008940697, 0, 0.210600008368492, 57.8169022974372, 1.96290007799864, 0, 0, 0, 0, 3.10500012338161, 0.507600020170212, 0, 0.174600006937981, 0, 6.90930027455091, 0.302400012016296, 0, 0, 0.635400025248527, 1.10070004373789, 17.7165007039905, 0, 0.503100019991398, 
50, 85, GroupSelectionBeechUnderstory, 20, 121, 0, 366.303614555597, 1, 0, 6, 42, 16, 3, 0, 0, 0, 31, 2, 0, 2, 0, 5, 1, 0, 0, 2, 0, 9, 0, 1, 0.0810000032186508, 0, 1.01250004023314, 196.331407801509, 47.7585018977523, 2.9241001161933, 0, 0, 0, 40.1499015954137, 2.79540011107922, 0, 0.0954000037908554, 0, 17.5446006971598, 0.293400011658669, 0, 0, 8.59590034157038, 0, 48.651301933229, 0, 0.0702000027894974, 
50, 85, NHWSingleTreeSelection, 4, 0, 12, 14.322600569129, 0, 0, 1, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.118800004720688, 11.0547004392743, 0, 0.0864000034332275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06270012170076, 0, 0, 
50, 89, ClearCutSmall, 178, 1032, 0, 3128.44962431341, 26, 0, 60, 314, 152, 1, 39, 0, 0, 134, 63, 0, 72, 0, 8, 0, 33, 0, 27, 0, 26, 0, 77, 2.95560011744499, 0, 8.7696003484726, 1913.8482760495, 430.442117104232, 0.567000022530556, 7.63560030341148, 0, 0, 211.226408393383, 218.075408665538, 0, 8.02890031903982, 0, 84.88080337286, 0, 5.15340020477772, 0, 106.194604219794, 0, 97.3548038685322, 0, 33.3171013239026, 
50, 89, SoftwoodRelease, 70, 163, 0, 479.640619059205, 0, 1, 18, 42, 34, 3, 2, 0, 0, 32, 10, 0, 0, 0, 0, 5, 9, 2, 2, 0, 3, 0, 0, 0, 0.427500016987324, 4.98960019826889, 237.636009442806, 113.751004520059, 1.53900006115437, 0.207000008225441, 0, 0, 69.5853027650714, 35.4393014082313, 0, 0, 0, 0, 4.11930016368628, 3.09600012302399, 0.91710003644228, 6.77880026936531, 0, 1.15470004588366, 0, 0, 
50, 89, PlantationConversion, 139, 520, 0, 634.81952522546, 106, 0, 1, 21, 7, 0, 0, 0, 0, 14, 2, 51, 124, 0, 10, 0, 0, 1, 0, 0, 0, 0, 183, 39.412801566124, 0, 0.122400004863739, 161.734506426752, 39.537901571095, 0, 0, 0, 0, 27.1998010808229, 5.877000233531, 10.9620004355907, 26.7264010620117, 0, 92.3760036706925, 0, 0, 2.36070009380579, 0, 0, 0, 0, 228.510009080172, 
50, 89, GroupSelection, 2, 5, 0, 10.8117004296184, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23120004892349, 1.78740007102489, 0, 0, 0, 0, 0, 2.92860011637211, 0, 0, 0, 0, 0, 4.86450019329786, 0, 0, 0, 0, 0, 0, 
50, 89, GroupSelectionBeechUnderstory, 70, 403, 0, 1287.84425117433, 13, 1, 23, 114, 59, 0, 5, 0, 0, 89, 15, 0, 43, 0, 8, 0, 3, 0, 3, 0, 0, 0, 27, 1.59840006351471, 0.25830001026392, 2.14380008518696, 714.353428385854, 225.441908958256, 0, 0.00900000035762787, 0, 0, 138.265205494165, 53.8551021400094, 0, 5.12550020366907, 0, 102.060904055536, 0, 0.586800023317337, 0, 17.1495006814599, 0, 0, 0, 26.9964010727406, 
50, 63, ClearCutSmall, 445, 3416, 0, 6720.33446704209, 331, 8, 586, 445, 436, 12, 33, 0, 0, 319, 90, 5, 534, 0, 51, 4, 6, 0, 157, 0, 16, 2, 381, 73.1070029050112, 1.51920006036758, 140.26500557363, 1711.53816801041, 2519.12800010115, 18.2547007253766, 33.4953013309836, 0, 0, 306.756012189388, 177.446707051098, 0.34560001373291, 425.556916910112, 0, 454.449618058205, 1.28160005092621, 0.351000013947487, 0, 607.623324144781, 0, 51.0390020281076, 11.3013004490733, 186.876007425785, 
50, 63, PlantationConversion, 89, 636, 0, 1113.51604424715, 36, 2, 92, 32, 64, 1, 16, 0, 0, 46, 12, 58, 132, 0, 5, 0, 3, 0, 33, 0, 1, 0, 103, 10.2474004071951, 0.340200013518333, 30.6171012166142, 88.4844035160542, 446.765417752862, 0.543600021600723, 44.3133017608523, 0, 0, 68.0562027043104, 31.5279012528062, 32.8032013034821, 26.9667010715604, 0, 46.0791018310189, 0, 0.128700005114079, 0, 217.603808646798, 0, 0.405900016129017, 0, 68.6331027272344, 
50, 63, SoftwoodRelease, 63, 69, 0, 31.8825012668967, 0, 0, 5, 21, 22, 0, 4, 0, 0, 4, 1, 0, 0, 0, 0, 2, 3, 2, 0, 0, 5, 0, 0, 0, 0, 1.7172000682354, 10.1826004046202, 10.1025004014373, 0, 2.08440008282661, 0, 0, 1.52190006047487, 0.378900015056133, 0, 0, 0, 0, 1.41660005629063, 1.46700005829334, 1.00350003987551, 0, 0, 2.00790007978678, 0, 0, 
50, 63, GroupSelection, 1, 3, 0, 7.52850029915571, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.456300018131733, 0.993600039482117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07860024154186, 0, 0, 0, 0, 
50, 63, GroupSelectionBeechUnderstory, 5, 29, 0, 85.2228033864498, 1, 0, 2, 8, 4, 0, 0, 0, 0, 7, 1, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0.0792000031471252, 0, 0.482400019168854, 36.8451014640927, 21.8151008668542, 0, 0, 0, 0, 22.4406008917093, 2.44530009716749, 0.0738000029325485, 0.205200008153915, 0, 0, 0, 0.519300020635128, 0, 0.316800012588501, 0, 0, 0, 0, 
55, 31, ClearCutLarge, 2130, 12961, 0, 32819.4103041261, 806, 67, 1397, 2874, 2173, 117, 107, 0, 0, 1992, 362, 34, 1291, 0, 108, 27, 77, 3, 337, 17, 190, 3, 979, 231.179409186244, 25.0308009946346, 342.853213623762, 14004.7817565, 9013.70825817257, 549.376221830249, 116.689504636824, 0, 0, 2738.08090880156, 829.159232947826, 20.2077008029819, 862.726534281671, 0, 703.81892796725, 21.4974008542299, 78.2073031076789, 5.08590020209551, 1551.00966163158, 224.220608909726, 984.618039125204, 49.0023019471765, 468.156618602872, 
55, 31, SoftwoodRelease, 1097, 2685, 0, 5923.00553535908, 0, 17, 806, 540, 515, 26, 44, 0, 0, 312, 134, 0, 0, 0, 0, 21, 38, 5, 208, 1, 18, 0, 0, 0, 4.82130019158125, 270.734410758019, 1476.68135867804, 2314.35009196401, 27.450001090765, 137.624405468702, 0, 0, 274.81231092006, 188.293507482111, 0, 0, 0, 0, 13.1733005234599, 24.3882009691, 4.49910017877817, 1175.47834670931, 0.433800017237663, 10.2654004079103, 0, 0, 
55, 31, PlantationConversion, 1034, 6573, 0, 12245.1745865795, 557, 10, 901, 524, 751, 14, 59, 0, 0, 354, 134, 579, 1469, 2, 48, 1, 28, 1, 294, 0, 9, 3, 835, 168.175806682706, 1.88730007499456, 281.556911188066, 2698.57270723164, 4099.41016289592, 54.9549021837115, 215.504108563364, 0, 0, 551.430021911859, 279.214211094976, 238.435209474564, 488.546119413078, 0.337500013411045, 502.134319953024, 7.88490031331778, 42.3603016832471, 2.07180008232594, 1921.96717637211, 0, 28.4202011293173, 17.1216006803513, 645.189325637519, 
55, 31, GroupSelection, 102, 375, 0, 1121.09404454827, 17, 2, 39, 80, 75, 1, 20, 0, 0, 35, 14, 2, 32, 0, 9, 5, 13, 2, 14, 0, 2, 0, 13, 3.90510015517473, 0.574200022816658, 44.838001781702, 387.725415406823, 298.502111861408, 0.430200017094612, 117.581404672265, 0, 0, 65.1555025890469, 33.8769013461471, 0.120600004792213, 17.4312006926537, 0, 25.4826010125875, 30.9663012304902, 29.2284011614323, 4.13370016425848, 57.328202278018, 0, 1.0521000418067, 0, 2.76210010975599, 
55, 31, GroupSelectionBeechUnderstory, 375, 2210, 0, 6023.21333934098, 97, 5, 231, 509, 350, 34, 20, 0, 0, 392, 96, 11, 160, 0, 53, 17, 13, 0, 79, 2, 45, 0, 96, 21.5802008575201, 1.28970005124807, 43.9083017447591, 2516.68990000427, 1483.76345895946, 216.140408588648, 36.8721014651656, 0, 0, 535.337121272385, 227.262609030604, 2.80170011132956, 125.75160499692, 0, 232.747209248543, 16.4610006541014, 11.0187004378438, 0, 306.576912182271, 2.29410009115934, 211.756508414447, 0, 30.9618012303114, 
55, 62, ClearCutSmall, 1662, 10799, 0, 23058.4518162605, 800, 68, 1639, 1820, 2176, 45, 66, 0, 0, 1331, 272, 0, 1290, 19, 10, 13, 15, 0, 313, 0, 59, 3, 860, 180.379807167649, 10.8819004324079, 494.644519655407, 7983.4251172328, 9542.08387916833, 173.441706891954, 33.2307013204694, 0, 0, 1411.21265607655, 523.916120818555, 0, 1064.12044228435, 20.6820008218288, 28.5309011337161, 34.4997013708949, 22.5135008946061, 0, 1108.96294406623, 0, 91.8306036490202, 18.3456007289886, 315.749712546766, 
55, 62, PlantationConversion, 501, 2945, 0, 6627.86396336764, 378, 0, 465, 349, 378, 9, 15, 0, 0, 233, 100, 65, 521, 34, 12, 0, 2, 9, 132, 3, 37, 0, 203, 150.903905996382, 0, 273.753010877966, 2146.2597852847, 2257.23338969439, 43.4619017270207, 48.9501019451022, 0, 0, 436.892417360544, 148.069805883765, 20.2248008036613, 211.037408385873, 69.3081027540564, 78.988503138721, 0, 2.61540010392666, 9.31410037010908, 559.755022242665, 3.38760013461113, 112.47210446924, 0, 55.2366021949053, 
55, 62, SoftwoodRelease, 418, 897, 0, 1113.82654425949, 0, 7, 102, 177, 476, 0, 15, 0, 0, 72, 16, 0, 0, 0, 0, 3, 11, 0, 16, 0, 2, 0, 0, 0, 3.27420013010502, 35.2368014001846, 247.634109840095, 701.214327863753, 0, 11.4768004560471, 0, 0, 53.4807021251321, 22.684500901401, 0, 0, 0, 0, 1.70280006766319, 4.46310017734766, 0, 31.6962012594938, 0, 0.963000038266182, 0, 0, 
55, 62, GroupSelection, 24, 126, 0, 267.698710637391, 12, 4, 11, 21, 28, 0, 6, 0, 0, 10, 2, 0, 13, 0, 0, 0, 1, 0, 5, 0, 0, 0, 13, 2.86020011365414, 0.982800039052963, 3.09870012313128, 70.1703027883172, 90.6606036025286, 0, 26.1846010404825, 0, 0, 16.625700660646, 8.28540032923222, 0, 5.49180021822453, 0, 0, 0, 2.05650008171797, 0, 32.3010012835264, 0, 0, 0, 8.98110035687685, 
55, 62, GroupSelectionBeechUnderstory, 199, 1036, 0, 3247.99392906368, 31, 4, 46, 351, 219, 0, 10, 0, 0, 265, 19, 0, 34, 0, 0, 0, 2, 0, 7, 0, 16, 1, 31, 15.305400608182, 1.55970006197691, 10.6209004220366, 1729.18176871151, 924.583536739647, 0, 25.886701028645, 0, 0, 391.941015574336, 24.3630009680986, 0, 35.5320014119148, 0, 0, 0, 8.64090034335852, 0, 30.9150012284517, 0, 25.6068010175228, 5.88510023385286, 17.9721007141471, 
55, 85, ClearCutSmall, 178, 1266, 0, 3128.91582433194, 0, 0, 217, 148, 35, 146, 1, 0, 0, 110, 30, 0, 2, 0, 170, 30, 0, 0, 60, 1, 154, 0, 162, 0, 0, 31.0509012338519, 821.455232641697, 35.7777014216781, 669.311126596033, 0.00180000007152557, 0, 0, 36.1980014383793, 13.6179005411267, 0, 0.107100004255772, 0, 700.777827846408, 7.85700031220913, 0, 0, 201.829508019984, 21.2796008455753, 558.772222203612, 0, 30.879901227057, 
55, 85, SoftwoodRelease, 126, 141, 0, 58.0743023076653, 0, 0, 42, 20, 22, 9, 0, 0, 0, 16, 7, 0, 0, 0, 0, 4, 0, 0, 1, 2, 18, 0, 0, 0, 0, 14.656500582397, 8.70480034589768, 9.80370038956404, 3.79620015084744, 0, 0, 0, 6.35130025237799, 3.86100015342236, 0, 0, 0, 0, 2.7207001081109, 0, 0, 0.48780001938343, 1.23840004920959, 6.45390025645494, 0, 0, 
55, 85, PlantationConversion, 270, 1769, 0, 3418.73923584849, 61, 1, 250, 193, 234, 36, 2, 0, 0, 143, 46, 98, 169, 24, 41, 10, 1, 0, 43, 1, 44, 0, 372, 11.7216004657745, 0.0396000015735626, 31.1526012378931, 722.654128715694, 1276.66265073001, 204.233408115506, 4.05900016129017, 0, 0, 160.646406383514, 72.652502886951, 50.9292020237446, 23.8914009493589, 49.459501965344, 160.835406391025, 2.50110009938478, 0.0432000017166138, 0, 215.379008558392, 1.11420004427433, 203.392808082104, 0, 227.371509034932, 
55, 85, GroupSelection, 4, 26, 0, 64.8891025784612, 2, 0, 5, 4, 3, 1, 0, 0, 0, 1, 1, 0, 4, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0.527400020956993, 0, 0.46170001834631, 23.0076009142399, 22.8888009095192, 0.499500019848347, 0, 0, 0, 0.409500016272068, 0.473400018811226, 0, 4.50360017895698, 0, 5.16420020520687, 0.267300010621548, 0, 0, 6.68610026568174, 0, 0, 0, 0, 
55, 85, GroupSelectionBeechUnderstory, 14, 67, 0, 221.992208821177, 0, 0, 3, 17, 12, 1, 2, 0, 0, 25, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0.751500029861927, 107.325004264712, 54.2871021571755, 0.596700023710728, 7.43130029529333, 0, 0, 37.0926014739275, 9.01080035805702, 0, 0, 0, 0, 2.13840008497238, 2.66400010585785, 0, 0, 0, 0.694800027608871, 0, 0, 
55, 89, ClearCutSmall, 178, 1149, 0, 2735.68330870628, 91, 0, 136, 284, 66, 8, 7, 0, 0, 104, 88, 16, 146, 0, 49, 2, 15, 0, 18, 0, 101, 0, 18, 12.5802004998922, 0, 23.439600931406, 1272.31475055724, 126.658805032969, 4.13010016411543, 5.23530020803213, 0, 0, 98.9559039321542, 165.986106595695, 0.958500038087368, 25.7409010228515, 0, 546.595221719742, 0.15840000629425, 1.93140007674694, 0, 64.0791025462747, 0, 376.981214979887, 0, 9.93780039489269, 
55, 89, SoftwoodRelease, 224, 662, 0, 2311.46109184921, 0, 11, 97, 147, 279, 1, 3, 0, 0, 69, 10, 0, 0, 0, 0, 8, 5, 1, 24, 0, 7, 0, 0, 0, 2.89170011490583, 61.6842024511099, 446.044517724216, 1610.44386399329, 0.5490000218153, 1.19430004745722, 0, 0, 62.6148024880886, 7.31880029082298, 0, 0, 0, 0, 4.42530017584562, 4.46400017738342, 0.436500017344952, 105.393604187965, 0, 4.00050015896559, 0, 0, 
55, 89, PlantationConversion, 137, 717, 0, 1947.39307738245, 40, 2, 72, 138, 124, 0, 8, 0, 0, 78, 31, 37, 56, 0, 12, 0, 28, 0, 23, 0, 0, 0, 68, 6.22080024719238, 0.848700033724308, 16.3962006515265, 937.916137269438, 381.708915167749, 0, 5.98770023792982, 0, 0, 185.077807354331, 102.018604053855, 4.32450017184019, 7.42050029486418, 0, 161.772306428254, 0, 4.62330018371344, 0, 75.2949029919505, 0, 0, 0, 57.7827022960782, 
55, 89, GroupSelection, 14, 53, 0, 172.126806839705, 2, 0, 6, 18, 7, 1, 3, 0, 0, 3, 1, 0, 1, 0, 6, 0, 1, 0, 1, 0, 2, 0, 1, 0.320400012731552, 0, 1.10790004402399, 87.2802034682035, 15.2154006046057, 6.23160024762154, 20.5578008168936, 0, 0, 11.7522004669905, 0.9819000390172, 0, 0.18090000718832, 0, 19.9179007914662, 0, 1.0980000436306, 0, 5.55390022069216, 0, 1.0593000420928, 0, 0.869400034546852, 
55, 89, GroupSelectionBeechUnderstory, 83, 376, 0, 1499.9283596018, 1, 0, 12, 127, 66, 1, 8, 0, 0, 119, 19, 0, 1, 0, 0, 0, 5, 0, 8, 0, 9, 0, 0, 0.0882000035047531, 0, 8.6436003434658, 855.17373398155, 266.888710605204, 0.430200017094612, 2.92950011640787, 0, 0, 211.503608404398, 91.8414036494493, 0, 0.0522000020742416, 0, 0, 0, 0.787500031292439, 0, 40.1049015936255, 0, 21.4848008537292, 0, 0, 
55, 63, ClearCutSmall, 445, 3143, 0, 6950.34657618195, 178, 0, 348, 785, 390, 0, 23, 0, 0, 426, 172, 22, 366, 0, 24, 1, 2, 0, 128, 0, 24, 8, 246, 38.4633015283942, 0, 68.6016027259827, 3746.56784887522, 1328.84465280354, 0, 65.5029026028514, 0, 0, 347.238913798034, 254.377810108066, 10.8225004300475, 77.7375030890107, 0, 169.462806733847, 0.261900010406971, 1.24380004942417, 0, 648.765025779605, 0, 37.4643014886975, 45.5571018102765, 109.43460434854, 
55, 63, PlantationConversion, 129, 633, 0, 1268.08295038909, 148, 1, 31, 91, 159, 0, 8, 0, 0, 43, 14, 47, 47, 0, 2, 1, 9, 0, 23, 0, 0, 0, 9, 93.5343037167191, 0.00360000014305115, 8.73900034725666, 423.494116828144, 352.8324140203, 0, 1.70640006780624, 0, 0, 61.5861024472117, 30.5829012152553, 21.1167008391023, 141.519605623484, 0, 19.5138007754087, 0.0792000031471252, 6.63480026364326, 0, 93.7728037261963, 0, 0, 0, 12.9672005152702, 
55, 63, SoftwoodRelease, 166, 563, 0, 1371.39215449423, 0, 0, 184, 79, 106, 0, 8, 0, 0, 123, 21, 0, 0, 0, 0, 3, 3, 1, 30, 1, 4, 0, 0, 0, 0, 30.5982012158632, 373.806014853716, 458.737218228578, 0, 20.67750082165, 0, 0, 222.486308840811, 20.3859008100629, 0, 0, 0, 0, 2.17980008661747, 1.25820004999638, 0.531900021135807, 221.756408811808, 1.14840004563332, 17.8263007083535, 0, 0, 
55, 63, GroupSelection, 23, 99, 0, 207.537308246791, 6, 0, 1, 19, 16, 0, 6, 0, 0, 16, 4, 2, 10, 0, 0, 0, 4, 0, 0, 0, 0, 0, 15, 0.961200038194656, 0, 0.0351000013947487, 52.8003020980954, 71.2215028300881, 0, 24.9867009928823, 0, 0, 39.6495015755296, 6.60600026249886, 0.114300004541874, 5.07240020155907, 0, 0, 0, 2.06280008196831, 0, 0, 0, 0, 0, 4.02750016003847, 
55, 63, GroupSelectionBeechUnderstory, 73, 356, 0, 1120.28584451616, 0, 0, 0, 157, 89, 0, 0, 0, 0, 102, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 741.640529470146, 251.086509977281, 0, 0, 0, 0, 75.1104029846191, 45.1989017960429, 0, 0, 0, 0, 0, 0, 0, 7.24950028806925, 0, 0, 0, 0, 
60, 31, ClearCutLarge, 2136, 13570, 0, 30311.8437044844, 797, 31, 1377, 3148, 2205, 130, 47, 0, 0, 2216, 536, 93, 1230, 3, 145, 22, 36, 1, 327, 9, 101, 0, 1116, 184.579207334518, 8.2107003262639, 306.315012171864, 12595.8146005127, 8350.78623183042, 729.537328989208, 74.0007029405236, 0, 0, 2821.65311212242, 1121.74834457427, 24.7653009840846, 516.787220535278, 6.22080024719238, 1168.48624643147, 29.2662011629343, 46.0278018289804, 1.65240006566048, 1242.28624936402, 73.1637029072642, 478.404019010067, 0, 532.138521145284, 
60, 31, SoftwoodRelease, 1010, 2256, 0, 4509.45197918951, 0, 2, 698, 430, 398, 11, 47, 0, 0, 310, 109, 0, 0, 0, 0, 29, 34, 6, 158, 1, 23, 0, 0, 0, 0.215100008547306, 223.886708896458, 618.507924577296, 2175.82118645936, 5.61510022312403, 96.869703849256, 0, 0, 252.880210048556, 120.988804807663, 0, 0, 0, 0, 17.4636006939411, 15.3729006108642, 3.36600013375282, 968.601638488769, 0.498600019812584, 9.3645003721118, 0, 0, 
